student_id,subject,topic,previous_score,study_hours,attempts,difficulty,confidence_level,days_since_revision,attendance,quiz_score,target_score
STU01064,DBMS,ER-Model,70.5,1.45,8,Easy,Medium,29,78.18,81.75,59.84
STU01030,CN,Bandwidth,62.72,3.82,17,Medium,High,14,84.48,76.29,76.23
STU01206,OS,Deadlock,59.75,0.39,19,Easy,Low,37,75.36,51.16,36.43
STU01353,DBMS,Transactions,78.06,1.65,20,Medium,High,18,87.66,83.28,92.85
STU01131,DBMS,SQL,58.53,6.17,16,Easy,Medium,32,72.31,66.85,53.11
STU01468,Python,OOP,33.57,6.15,11,Hard,High,49,57.29,30.75,25.12
STU01217,CN,Security,50.79,0.0,6,Easy,High,46,75.94,64.35,53.36
STU01424,Aptitude,Geometry,94.96,1.14,1,Hard,Low,58,85.75,86.46,37.28
STU01493,DSA,Arrays,74.12,0.93,6,Medium,Low,50,69.11,61.5,30.62
STU01186,CN,Routing,51.85,0.49,1,Medium,Medium,45,81.3,42.38,21.33
STU01032,OS,Processes,61.19,2.11,15,Medium,High,40,47.21,72.3,55.46
STU01012,OS,Memory,76.16,0.22,2,Medium,Medium,56,78.27,77.42,38.67
STU01493,OS,Deadlock,63.37,1.81,15,Easy,Low,58,71.4,70.69,41.85
STU01301,OS,Processes,64.79,0.93,14,Hard,Medium,10,56.6,85.31,42.16
STU01167,Python,Generators,62.16,0.3,2,Hard,Low,15,82.58,57.4,26.06
STU01105,Aptitude,Probability,84.75,5.45,4,Easy,High,11,91.76,100.0,97.56
STU01246,DBMS,Normalization,78.01,0.44,6,Easy,Low,60,93.92,86.6,38.1
STU01308,OS,Deadlock,69.88,1.59,1,Medium,Low,40,89.39,66.4,34.21
STU01356,Aptitude,Percentage,76.91,0.34,3,Hard,Low,11,83.77,95.64,40.37
STU01448,Aptitude,Geometry,83.44,1.95,12,Medium,High,35,86.84,79.94,68.59
STU01233,Aptitude,Percentage,70.81,8.13,9,Hard,High,50,94.67,86.22,48.55
STU01267,ML,Regression,71.38,3.36,1,Easy,Low,7,64.01,65.86,49.94
STU01343,Aptitude,Percentage,48.38,3.81,10,Hard,High,7,50.14,47.97,39.13
STU01282,OS,Memory,82.47,3.19,19,Hard,High,42,83.49,80.11,48.04
STU01270,Python,Decorators,65.11,1.8,13,Hard,Medium,42,62.48,68.17,43.19
STU01013,DBMS,SQL,60.43,5.67,10,Hard,High,37,81.11,59.12,34.96
STU01226,ML,DecisionTrees,84.07,2.33,13,Medium,Low,52,97.34,77.8,50.01
STU01434,OS,Processes,99.16,0.38,11,Hard,Medium,57,63.63,100.0,37.69
STU01356,Python,Generators,28.69,1.72,14,Medium,High,4,67.16,37.5,39.41
STU01237,OS,FileSystem,49.12,0.9,6,Easy,Medium,57,66.98,66.63,46.06
STU01305,DSA,Queue,72.46,1.04,13,Hard,Medium,16,83.93,93.62,42.39
STU01373,Python,Loops,73.14,0.41,10,Medium,Low,20,84.73,94.04,38.65
STU01309,DBMS,ER-Model,87.14,1.64,18,Medium,High,38,52.78,91.65,60.3
STU01050,Aptitude,Probability,63.72,8.35,12,Easy,Low,12,79.07,63.73,53.12
STU01318,Python,Generators,23.39,6.85,4,Easy,Medium,30,71.53,25.2,34.1
STU01138,OS,Scheduling,97.17,7.55,2,Easy,Medium,2,71.63,100.0,92.6
STU01494,ML,DecisionTrees,93.76,1.61,18,Medium,High,16,70.59,100.0,82.07
STU01128,Python,Decorators,37.26,0.1,17,Hard,High,47,62.71,40.07,15.41
STU01270,DBMS,Transactions,50.0,3.92,17,Easy,High,4,66.76,38.41,53.43
STU01159,DSA,Sorting,58.82,0.01,5,Easy,Medium,1,96.71,56.15,51.58
STU01231,Aptitude,Permutation,26.22,0.45,19,Medium,Low,9,75.52,39.24,11.56
STU01468,Aptitude,Permutation,96.28,5.38,2,Easy,Medium,56,66.08,100.0,60.31
STU01150,DBMS,Transactions,100.0,5.2,13,Hard,High,32,86.71,87.36,72.83
STU01342,Python,Generators,100.0,3.45,20,Easy,High,22,82.49,97.21,84.58
STU01050,ML,NeuralNets,73.84,1.09,7,Hard,Medium,50,63.23,83.09,15.28
STU01038,ML,NeuralNets,37.37,0.01,15,Easy,Medium,31,100.0,42.14,39.13
STU01170,CN,Protocols,75.38,1.73,6,Medium,High,15,79.15,100.0,74.33
STU01437,OS,Deadlock,73.55,0.49,14,Medium,High,7,83.79,55.31,62.13
STU01074,DBMS,SQL,73.22,1.3,13,Hard,High,10,51.16,86.41,52.5
STU01195,ML,DecisionTrees,64.19,2.0,9,Medium,Low,50,77.87,73.76,32.44
STU01497,Python,Exceptions,58.73,2.62,14,Medium,Medium,23,55.33,73.89,31.46
STU01023,DBMS,SQL,100.0,0.98,11,Medium,High,31,77.15,88.83,85.6
STU01383,ML,DecisionTrees,85.68,0.98,16,Medium,Medium,32,78.67,100.0,49.37
STU01226,CN,Routing,37.97,5.58,2,Hard,High,14,68.54,32.95,32.27
STU01267,DBMS,Normalization,89.91,3.2,16,Medium,Medium,31,100.0,91.59,68.59
STU01351,OS,Threads,76.71,4.84,16,Easy,Low,48,69.75,78.92,53.62
STU01275,DSA,Tree,63.82,0.69,12,Medium,High,40,51.64,76.91,51.17
STU01399,Aptitude,Algebra,100.0,8.37,2,Hard,Medium,43,69.34,100.0,53.37
STU01309,ML,NeuralNets,51.56,0.89,10,Hard,Low,46,64.28,66.07,3.22
STU01185,OS,Scheduling,89.65,0.15,15,Hard,Low,60,75.0,100.0,46.34
STU01010,CN,Protocols,93.09,7.61,4,Medium,High,21,57.85,92.51,73.78
STU01291,DBMS,ER-Model,80.07,4.44,18,Easy,Medium,10,68.66,100.0,73.71
STU01094,CN,Routing,51.83,1.57,19,Easy,Low,11,71.32,56.6,35.42
STU01131,CN,TCP-IP,50.09,2.58,15,Medium,Medium,11,100.0,61.85,56.9
STU01366,ML,Regression,24.27,9.31,5,Hard,High,25,81.95,30.99,44.79
STU01331,CN,Security,32.72,0.63,5,Easy,High,1,72.29,26.66,46.32
STU01277,OS,Scheduling,80.51,3.98,1,Medium,High,38,85.92,99.42,76.93
STU01384,Python,OOP,38.37,5.24,8,Hard,High,52,84.03,46.56,20.1
STU01409,Python,Decorators,55.28,7.14,10,Hard,High,29,97.16,67.74,56.86
STU01286,DSA,Stack,51.07,1.02,2,Medium,Medium,5,57.5,22.87,33.55
STU01375,DSA,Tree,69.14,4.95,17,Hard,Low,31,100.0,77.79,31.54
STU01264,CN,TCP-IP,81.76,2.39,7,Medium,Low,57,72.27,100.0,40.03
STU01209,Aptitude,Probability,40.3,2.22,16,Hard,High,30,85.6,27.34,45.3
STU01151,Python,Decorators,93.46,4.82,7,Hard,Medium,43,63.49,94.13,55.8
STU01298,Aptitude,Percentage,100.0,0.82,4,Hard,High,33,82.19,95.58,51.71
STU01478,ML,DecisionTrees,67.53,0.96,14,Medium,Medium,41,46.35,68.41,34.45
STU01313,Python,Generators,100.0,2.83,4,Easy,Low,45,72.0,94.77,51.93
STU01245,Aptitude,Probability,46.01,3.46,8,Easy,Low,15,68.45,43.61,34.56
STU01340,DBMS,Indexing,100.0,1.94,9,Medium,Low,14,83.75,100.0,49.63
STU01293,Python,Exceptions,76.64,2.24,20,Easy,High,33,78.2,74.99,65.61
STU01405,Aptitude,Geometry,55.83,4.44,6,Hard,Low,20,90.22,64.48,21.37
STU01035,DBMS,Indexing,88.13,0.55,8,Hard,Medium,59,53.08,100.0,47.74
STU01307,DSA,LinkedList,65.69,0.08,13,Hard,High,37,54.42,54.45,44.9
STU01424,ML,DecisionTrees,32.68,0.89,6,Medium,Medium,58,100.0,49.36,13.77
STU01327,ML,Classification,50.27,0.89,11,Medium,Medium,39,68.93,42.38,46.97
STU01306,DBMS,SQL,78.94,0.22,20,Hard,Low,9,81.95,91.16,30.39
STU01367,Python,Generators,38.65,0.8,20,Medium,High,47,88.61,48.37,46.31
STU01329,CN,Security,63.88,6.3,17,Hard,Medium,51,69.07,75.62,32.75
STU01480,Aptitude,Geometry,99.81,8.95,10,Medium,High,60,77.46,100.0,78.6
STU01395,OS,Scheduling,62.74,1.28,12,Medium,High,7,79.85,76.78,84.8
STU01055,OS,Deadlock,60.3,1.79,5,Hard,High,51,94.06,55.48,34.61
STU01150,OS,Processes,67.93,0.53,6,Hard,Medium,12,67.13,83.28,42.81
STU01351,DBMS,Indexing,68.9,1.0,7,Easy,Low,19,95.02,76.05,45.62
STU01215,DSA,LinkedList,63.17,1.12,2,Medium,Medium,56,88.3,51.53,21.47
STU01492,Aptitude,Geometry,75.29,5.1,6,Easy,High,12,94.19,70.97,82.55
STU01048,CN,DNS,57.65,0.81,17,Medium,Low,23,87.68,61.98,34.91
STU01143,CN,DNS,80.5,7.79,2,Easy,Medium,57,78.72,87.18,69.55
STU01080,CN,Security,84.09,0.11,1,Medium,Medium,54,58.94,71.49,21.5
STU01355,Aptitude,Percentage,70.86,0.46,9,Hard,High,31,83.6,72.68,53.02
STU01245,ML,Regression,55.78,2.33,8,Medium,Low,22,60.49,66.29,33.59
STU01121,CN,Protocols,77.52,3.62,10,Hard,High,41,75.65,78.03,44.71
STU01028,ML,Classification,51.89,9.29,14,Hard,High,58,73.59,48.72,43.57
STU01322,Python,OOP,53.14,1.36,1,Hard,High,18,100.0,66.68,46.67
STU01491,ML,Classification,57.28,1.21,17,Hard,High,53,49.07,72.13,31.53
STU01103,OS,FileSystem,37.47,0.48,9,Medium,Medium,41,75.64,45.11,38.47
STU01230,Python,Loops,48.21,1.25,12,Hard,High,56,73.72,32.95,16.13
STU01323,Python,OOP,96.32,0.12,16,Medium,Medium,24,81.52,95.92,60.97
STU01120,CN,Security,71.99,1.37,1,Easy,Low,25,100.0,72.01,46.03
STU01446,Python,Loops,74.92,9.09,10,Medium,Low,12,77.01,88.71,36.13
STU01161,Python,Loops,69.11,1.18,12,Medium,Medium,21,66.88,84.45,58.77
STU01055,Python,Functions,41.9,4.75,9,Medium,Low,30,64.78,61.85,25.37
STU01194,Aptitude,Permutation,79.29,7.7,7,Hard,Low,36,87.4,93.34,48.15
STU01317,OS,Threads,16.11,4.99,7,Medium,Low,23,76.69,32.94,18.77
STU01081,DBMS,Queries,69.35,0.89,2,Hard,Medium,50,73.81,79.93,24.17
STU01349,Python,OOP,32.63,0.21,15,Easy,High,44,100.0,14.3,35.58
STU01445,CN,DNS,68.9,0.61,6,Hard,Medium,5,90.68,63.76,53.28
STU01389,DSA,LinkedList,32.52,2.53,16,Hard,Medium,51,100.0,46.76,28.59
STU01414,Python,Functions,51.82,1.18,16,Easy,Low,22,67.33,52.97,26.53
STU01255,Aptitude,Probability,30.83,2.88,2,Medium,Low,4,79.23,13.75,11.0
STU01231,OS,Memory,51.82,1.17,17,Medium,Medium,13,73.56,70.76,45.02
STU01110,OS,Threads,73.61,1.53,5,Easy,Medium,55,47.61,81.18,24.93
STU01048,OS,Scheduling,65.37,2.18,7,Medium,Low,9,68.1,99.73,58.62
STU01095,DBMS,Indexing,53.45,0.33,14,Hard,High,47,96.96,57.73,36.6
STU01036,DBMS,Transactions,79.47,3.98,16,Medium,Low,55,37.66,85.09,44.71
STU01319,DBMS,Normalization,67.28,1.49,5,Hard,Medium,48,96.36,70.27,22.77
STU01010,OS,Deadlock,40.17,0.4,9,Hard,High,46,88.16,57.41,24.19
STU01261,Python,Decorators,57.46,3.2,11,Medium,Low,59,83.13,70.94,17.41
STU01485,CN,Security,76.4,0.56,11,Easy,Low,11,90.99,73.82,60.78
STU01037,DBMS,Indexing,73.77,0.91,10,Hard,Medium,50,82.57,90.28,39.54
STU01167,CN,TCP-IP,55.51,0.52,7,Hard,Low,2,53.95,40.86,17.27
STU01025,DSA,Searching,40.23,6.31,1,Medium,High,40,100.0,55.52,46.65
STU01439,OS,Threads,73.65,0.57,8,Easy,High,58,66.72,74.8,43.69
STU01184,CN,Security,60.16,1.62,2,Medium,High,31,77.67,58.28,43.64
STU01433,OS,FileSystem,34.96,0.09,19,Hard,Low,34,93.99,53.12,0.69
STU01323,CN,Security,46.43,7.11,8,Easy,Low,23,49.62,37.04,28.99
STU01091,Python,Exceptions,71.27,1.96,7,Easy,Medium,21,56.75,63.16,45.56
STU01086,Python,OOP,63.36,2.37,8,Medium,Low,19,68.66,76.42,34.47
STU01330,Aptitude,Percentage,87.32,0.04,16,Hard,High,26,90.17,100.0,53.98
STU01328,DSA,Tree,86.19,1.41,5,Medium,Low,57,77.17,87.97,36.29
STU01063,Python,Generators,81.29,3.95,16,Hard,High,28,64.5,89.22,74.4
STU01451,CN,DNS,51.09,3.59,3,Hard,High,26,100.0,72.3,55.51
STU01215,DSA,LinkedList,50.11,1.47,5,Medium,Low,46,82.22,47.48,17.24
STU01376,Python,OOP,46.68,5.03,3,Easy,High,51,100.0,45.3,45.62
STU01114,OS,Processes,77.57,0.89,10,Easy,High,27,79.21,79.75,72.21
STU01194,Python,Generators,44.59,5.8,18,Easy,Medium,58,74.0,59.49,39.44
STU01351,DBMS,Normalization,30.39,0.04,3,Easy,High,47,84.86,23.34,29.17
STU01362,ML,Classification,70.22,4.79,11,Hard,Low,15,44.2,79.46,30.96
STU01291,Python,Exceptions,60.56,0.08,4,Easy,High,54,88.58,54.64,38.17
STU01388,DBMS,SQL,67.15,1.06,2,Medium,High,22,62.27,95.79,47.86
STU01291,DSA,Stack,74.73,5.09,12,Hard,Medium,17,98.02,77.54,54.43
STU01217,Aptitude,Permutation,60.26,2.78,19,Medium,Low,4,100.0,67.62,60.11
STU01329,Aptitude,Algebra,64.57,0.11,6,Medium,Low,21,99.15,64.38,43.98
STU01303,DBMS,ER-Model,64.63,0.51,12,Hard,Low,42,80.59,64.81,12.54
STU01246,CN,Protocols,54.02,0.44,17,Medium,High,17,87.76,67.9,57.99
STU01068,CN,TCP-IP,91.93,4.95,2,Hard,High,53,76.88,99.51,43.73
STU01284,Aptitude,Probability,72.42,1.76,12,Hard,Medium,54,64.32,86.03,41.21
STU01479,DSA,Sorting,67.68,7.4,18,Hard,Low,42,74.77,54.8,40.46
STU01288,CN,Routing,56.29,8.45,11,Easy,Medium,37,83.17,66.33,50.89
STU01464,CN,TCP-IP,47.78,1.84,1,Easy,High,48,88.33,74.35,60.44
STU01265,Aptitude,Permutation,68.99,2.56,4,Easy,High,25,65.17,83.94,68.84
STU01440,DBMS,ER-Model,80.22,0.41,3,Easy,Medium,37,84.5,70.72,48.91
STU01466,Python,Loops,71.12,12.04,5,Easy,Medium,13,63.16,84.36,72.11
STU01345,Aptitude,Probability,63.71,5.55,17,Hard,Medium,48,76.65,49.1,47.61
STU01100,OS,Processes,45.77,0.68,4,Easy,High,53,71.65,55.82,19.37
STU01376,Python,Loops,67.98,10.07,17,Easy,Low,42,73.02,75.2,50.05
STU01332,Aptitude,Probability,46.34,0.86,8,Medium,Low,47,100.0,64.6,23.62
STU01013,OS,Scheduling,75.12,5.65,11,Medium,Low,7,78.21,69.11,56.95
STU01293,DBMS,Transactions,60.09,1.5,5,Medium,Medium,55,68.89,68.46,35.78
STU01476,ML,NeuralNets,75.67,3.47,20,Hard,Medium,58,73.3,80.4,44.37
STU01380,OS,Deadlock,42.85,3.08,9,Medium,High,19,75.85,49.17,53.63
STU01389,DBMS,SQL,76.58,3.23,18,Easy,Low,22,72.07,84.47,70.89
STU01007,CN,Protocols,87.19,1.25,1,Medium,Low,37,37.22,83.29,39.95
STU01251,DSA,LinkedList,32.55,1.56,18,Hard,High,24,59.09,33.11,29.29
STU01061,ML,Classification,38.51,0.27,8,Medium,Low,45,85.17,46.2,8.95
STU01030,ML,Regression,91.57,0.5,6,Easy,Low,2,54.9,100.0,45.91
STU01341,ML,DecisionTrees,63.31,12.32,6,Hard,Low,27,81.62,75.72,44.98
STU01416,Python,Loops,73.4,0.02,11,Hard,Medium,21,90.35,75.21,33.66
STU01083,DBMS,SQL,30.84,0.44,18,Easy,Low,2,47.65,35.32,19.82
STU01202,CN,Bandwidth,85.52,0.29,3,Hard,Medium,4,66.66,89.87,63.2
STU01418,ML,Clustering,56.06,1.99,7,Easy,Low,47,66.43,66.29,41.82
STU01463,Aptitude,Algebra,83.53,0.15,9,Easy,Low,42,66.68,84.4,56.25
STU01265,ML,Classification,0.0,1.54,10,Easy,Low,50,68.88,0.0,0.0
STU01235,Aptitude,Permutation,74.84,1.55,8,Easy,High,19,98.0,84.43,79.92
STU01163,OS,Memory,66.57,0.6,19,Easy,Low,6,75.72,60.62,52.61
STU01156,Python,Functions,100.0,5.16,8,Easy,Medium,55,69.44,100.0,65.73
STU01362,DBMS,Normalization,28.46,6.31,16,Easy,Medium,47,91.49,27.64,36.33
STU01357,OS,Deadlock,50.47,1.81,6,Hard,Low,23,100.0,66.7,13.71
STU01411,CN,TCP-IP,54.99,0.61,11,Medium,Low,52,67.11,56.91,19.15
STU01127,ML,Classification,56.07,0.43,3,Easy,High,42,77.7,71.24,40.3
STU01373,Python,Generators,58.17,0.8,19,Medium,Low,34,53.52,59.27,31.36
STU01373,DBMS,ER-Model,47.29,1.12,13,Easy,Medium,28,59.44,51.14,43.71
STU01242,CN,Bandwidth,73.9,1.55,20,Hard,High,6,82.86,81.28,78.05
STU01205,Python,Functions,88.89,3.43,1,Hard,Medium,55,80.21,92.21,47.53
STU01214,ML,Regression,66.28,1.87,11,Easy,Low,6,93.9,74.38,55.89
STU01381,ML,Clustering,25.02,2.76,19,Easy,Low,52,47.52,56.16,28.21
STU01043,CN,Routing,70.89,0.37,3,Easy,Medium,4,88.51,44.43,59.37
STU01461,DBMS,Normalization,100.0,4.05,8,Medium,Medium,1,61.95,100.0,76.4
STU01143,Python,Exceptions,81.6,2.66,6,Easy,Low,58,69.66,87.18,42.53
STU01051,DBMS,ER-Model,73.23,0.81,4,Easy,Low,31,91.05,67.34,48.25
STU01091,DBMS,SQL,74.56,5.74,17,Medium,Low,6,48.33,79.26,60.53
STU01245,DSA,Tree,74.64,5.4,12,Easy,Medium,32,85.45,63.06,58.17
STU01202,Aptitude,Permutation,85.7,2.42,12,Medium,Low,44,81.44,67.34,37.45
STU01175,OS,Scheduling,84.79,0.29,4,Hard,Low,51,52.13,83.32,20.63
STU01404,Aptitude,Percentage,46.18,4.85,4,Medium,Low,57,73.43,48.13,7.57
STU01169,Aptitude,Percentage,65.6,2.14,1,Medium,Medium,39,65.97,79.29,37.24
STU01090,Aptitude,Percentage,34.01,1.05,16,Medium,High,27,59.21,33.19,39.27
STU01203,OS,Deadlock,88.71,0.91,3,Hard,Medium,21,72.16,95.82,42.55
STU01039,Aptitude,Percentage,52.91,4.05,18,Medium,Medium,12,70.97,67.22,52.58
STU01449,ML,NeuralNets,61.13,4.3,4,Easy,Low,37,58.39,64.88,32.06
STU01415,Aptitude,Probability,55.56,0.38,6,Easy,Medium,1,52.37,62.15,48.45
STU01241,OS,Scheduling,84.98,0.58,4,Hard,Low,18,87.32,86.56,37.0
STU01049,DBMS,Normalization,63.17,1.28,16,Hard,Medium,46,52.77,55.64,18.53
STU01496,Python,Loops,87.05,1.74,7,Hard,Medium,47,64.01,99.97,46.49
STU01162,ML,DecisionTrees,57.14,1.7,4,Easy,High,45,83.84,51.72,57.21
STU01033,OS,Scheduling,62.52,4.26,10,Medium,Medium,24,73.15,67.48,46.43
STU01177,Python,Decorators,16.28,0.29,1,Easy,Medium,7,70.62,26.33,17.42
STU01371,DBMS,Queries,52.71,4.41,19,Easy,High,26,65.97,62.04,63.37
STU01325,OS,Processes,76.45,2.03,15,Hard,Low,42,100.0,83.2,48.05
STU01450,Python,Decorators,45.17,0.27,9,Hard,Medium,6,72.72,47.96,23.69
STU01429,Aptitude,Probability,84.23,2.14,13,Medium,High,0,68.92,100.0,77.19
STU01357,DBMS,Transactions,55.3,2.08,10,Easy,Low,25,51.86,69.15,26.54
STU01219,DSA,LinkedList,81.04,0.42,12,Hard,High,53,64.83,89.41,33.99
STU01281,OS,FileSystem,41.49,2.95,12,Easy,Medium,48,100.0,42.37,30.27
STU01261,Aptitude,Permutation,64.64,1.55,10,Hard,Low,25,91.8,57.14,28.19
STU01185,DBMS,SQL,75.34,3.43,4,Hard,High,17,100.0,77.3,69.75
STU01180,ML,Regression,94.6,9.55,2,Medium,Medium,7,85.43,100.0,84.15
STU01082,DBMS,Normalization,33.87,0.37,5,Easy,Low,9,86.09,42.82,38.5
STU01308,DSA,Stack,59.62,0.54,8,Hard,High,52,56.41,42.07,23.9
STU01437,DSA,Tree,91.17,1.89,3,Medium,Low,39,63.12,83.68,43.75
STU01258,OS,Deadlock,100.0,6.24,19,Easy,Low,51,70.05,99.54,78.53
STU01045,ML,Clustering,64.27,0.68,18,Medium,High,28,62.94,80.92,51.46
STU01186,Aptitude,Permutation,72.71,4.92,8,Hard,Low,60,68.33,91.33,21.71
STU01166,CN,Protocols,73.72,0.23,9,Hard,Low,17,100.0,72.98,31.61
STU01180,OS,Threads,54.37,2.11,19,Hard,Low,9,69.82,58.35,30.23
STU01197,CN,Routing,53.12,1.96,10,Medium,Low,0,53.39,58.56,45.19
STU01346,ML,Clustering,39.81,2.76,19,Easy,Low,17,46.5,40.47,34.6
STU01459,ML,NeuralNets,54.68,0.42,17,Medium,High,43,85.64,65.12,53.24
STU01163,Python,Exceptions,62.93,0.34,8,Easy,Low,5,90.17,68.95,41.79
STU01451,ML,Classification,80.2,0.87,12,Easy,Medium,47,79.98,92.93,48.97
STU01426,Aptitude,Percentage,63.71,0.2,18,Easy,Medium,23,66.79,73.77,61.6
STU01035,DBMS,Queries,23.93,4.31,15,Medium,Low,59,70.15,33.0,17.06
STU01095,OS,Deadlock,74.82,0.81,6,Medium,High,19,63.29,76.01,64.12
STU01118,Aptitude,Permutation,94.77,0.99,8,Easy,Medium,10,83.92,98.12,72.82
STU01062,Python,Generators,67.03,0.54,2,Hard,High,5,78.54,92.84,56.12
STU01321,Aptitude,Probability,61.53,4.49,9,Medium,Medium,15,100.0,71.64,60.84
STU01428,ML,Clustering,78.39,2.94,14,Easy,High,47,57.79,76.0,86.84
STU01180,DSA,LinkedList,64.77,1.0,13,Hard,High,14,64.92,66.66,55.53
STU01301,CN,TCP-IP,52.73,1.82,3,Hard,Low,41,76.19,47.29,2.84
STU01059,DBMS,Indexing,44.88,2.22,17,Medium,Medium,7,85.23,49.17,48.29
STU01292,OS,Processes,56.96,3.0,7,Easy,High,55,79.98,64.64,65.03
STU01117,OS,Processes,69.87,1.83,15,Medium,Medium,35,83.02,63.93,40.84
STU01383,DSA,Graph,68.8,0.62,13,Medium,High,53,76.4,71.41,50.15
STU01001,DSA,Stack,36.3,3.81,19,Easy,High,41,59.94,37.83,44.22
STU01417,Aptitude,Percentage,90.41,5.76,1,Easy,Medium,5,90.92,100.0,100.0
STU01306,Python,Loops,93.12,5.07,7,Hard,Low,30,64.73,87.19,42.68
STU01428,Aptitude,Percentage,40.85,9.52,4,Medium,Medium,13,84.15,27.42,46.28
STU01051,OS,Memory,97.77,1.12,4,Hard,Low,20,66.78,100.0,53.94
STU01375,OS,Deadlock,69.62,0.51,9,Easy,Medium,51,88.23,69.41,53.13
STU01012,OS,Scheduling,74.09,1.08,15,Easy,Low,45,85.48,59.1,38.41
STU01003,ML,DecisionTrees,39.65,0.59,6,Hard,Medium,44,63.39,50.8,16.2
STU01462,Python,Exceptions,100.0,0.65,1,Easy,Medium,47,82.15,85.19,54.72
STU01350,DSA,Tree,97.79,1.11,4,Easy,High,42,100.0,100.0,85.95
STU01269,OS,Memory,77.82,3.42,12,Easy,High,12,57.39,59.63,70.26
STU01064,OS,Scheduling,74.1,4.39,5,Easy,High,5,80.22,83.53,82.75
STU01121,Aptitude,Algebra,80.85,1.18,11,Easy,High,59,66.5,79.53,66.49
STU01149,OS,Deadlock,63.59,1.02,8,Easy,Low,53,71.7,72.02,40.27
STU01140,DBMS,ER-Model,39.22,3.56,17,Easy,High,48,70.02,41.12,44.77
STU01027,ML,Classification,85.85,5.05,9,Hard,Medium,13,66.01,96.19,59.38
STU01378,OS,Processes,79.08,0.6,18,Hard,Low,51,88.78,93.73,28.44
STU01181,ML,Regression,47.9,0.73,11,Easy,High,32,40.38,55.61,39.77
STU01418,Aptitude,Permutation,44.46,0.1,7,Hard,High,37,72.78,54.59,26.12
STU01389,DBMS,ER-Model,100.0,5.97,2,Hard,High,41,70.83,84.99,56.36
STU01331,Python,Decorators,34.16,12.21,8,Medium,Low,52,73.53,34.8,9.86
STU01321,Aptitude,Algebra,62.19,7.38,6,Medium,Low,54,40.69,64.11,28.07
STU01100,DSA,Graph,39.75,1.29,12,Hard,High,44,94.82,40.87,21.68
STU01278,OS,Scheduling,50.03,3.04,9,Medium,Medium,28,76.79,55.71,40.21
STU01283,Aptitude,Geometry,63.34,0.57,12,Medium,Medium,55,95.64,74.24,40.25
STU01111,Aptitude,Algebra,62.04,0.07,4,Hard,Medium,3,90.38,66.42,39.24
STU01232,DBMS,Indexing,53.27,0.86,5,Easy,Low,31,71.83,36.05,29.83
STU01248,Aptitude,Algebra,100.0,0.76,16,Hard,Medium,19,69.78,100.0,55.07
STU01199,DSA,Sorting,58.37,1.19,9,Medium,Medium,28,73.34,47.14,37.64
STU01198,OS,Processes,32.88,2.15,19,Easy,Medium,32,82.52,26.4,30.99
STU01049,OS,Scheduling,42.94,0.85,10,Hard,Medium,41,54.62,46.0,7.88
STU01489,CN,Routing,38.2,1.98,20,Easy,Low,42,73.23,26.3,17.54
STU01453,Aptitude,Permutation,66.03,3.92,2,Easy,Medium,5,51.58,70.74,48.06
STU01346,ML,Regression,78.14,2.12,7,Hard,Medium,44,93.52,65.53,37.31
STU01060,OS,Processes,42.63,3.87,19,Hard,Low,16,87.85,45.27,15.23
STU01347,DSA,Sorting,47.25,6.03,2,Medium,Medium,52,85.37,47.42,31.75
STU01258,ML,Regression,70.54,3.94,9,Easy,Low,15,49.58,68.96,50.66
STU01276,DBMS,Queries,80.6,3.49,5,Hard,Medium,54,74.48,100.0,45.96
STU01159,Aptitude,Probability,57.63,0.7,6,Easy,Low,50,77.36,59.4,18.38
STU01147,DSA,Graph,72.47,4.16,12,Easy,Low,55,78.9,75.39,52.33
STU01487,DSA,Searching,63.66,0.4,9,Easy,High,25,55.38,75.65,68.03
STU01113,ML,Regression,74.78,0.56,11,Hard,Medium,50,56.48,85.03,41.24
STU01200,DBMS,Queries,64.62,1.08,6,Easy,High,18,90.74,81.48,54.65
STU01205,DSA,Arrays,28.37,4.75,3,Easy,High,12,86.51,37.15,45.12
STU01036,Python,Decorators,22.7,3.17,3,Easy,High,19,83.34,16.69,28.33
STU01345,OS,Memory,64.8,2.63,13,Medium,Medium,53,81.96,68.33,27.77
STU01290,DSA,Searching,76.43,1.93,10,Medium,High,5,68.9,91.03,84.41
STU01239,DSA,Stack,89.58,3.37,1,Easy,Medium,22,45.75,90.97,57.9
STU01414,Python,OOP,78.81,2.01,19,Easy,Medium,30,53.32,73.74,50.15
STU01102,DSA,Sorting,25.32,0.84,8,Medium,Low,60,87.78,36.79,4.56
STU01226,OS,Processes,81.91,1.71,3,Medium,Medium,22,55.52,100.0,64.99
STU01047,ML,Clustering,53.83,5.02,5,Medium,Low,23,72.12,63.72,40.66
STU01148,CN,DNS,42.81,2.75,11,Hard,Low,22,79.08,38.65,33.97
STU01058,Python,Generators,96.7,5.26,20,Easy,Medium,18,80.02,92.35,100.0
STU01352,CN,Routing,39.05,1.97,11,Hard,High,17,76.54,45.18,38.73
STU01390,ML,DecisionTrees,100.0,0.14,10,Hard,Low,55,67.71,100.0,38.93
STU01447,Python,Exceptions,54.4,0.94,4,Hard,High,21,91.3,56.74,47.31
STU01450,DSA,Arrays,64.89,6.39,4,Hard,High,47,61.65,65.27,40.81
STU01240,Aptitude,Permutation,58.04,0.67,17,Hard,Medium,58,74.34,46.86,20.7
